id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,product type,google product category,shipping
893,Karuppu Kavuni Par Boiled Rice (Black Rice Par Boiled) - 100% Organic - Kg : 5 Kilogram,"Karuppu Kavuni Rice (Par Boiled)
Commonly called by the name Emperor’s rice, black rice was believed to be consumed by ancient Chinese. This forbidden rice contains more phytonutrients in it.

It is highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer

Many recipes are made using Black rice. Most popular among them is Dosa, puttu, Pudding with Coconut & Mango, Risotto, plain rice with various curries and others.",https://www.ulamart.com/karuppu-kavuni-par-boiled-rice-black-rice-par-boiled-100-organic-kg-5-kilogram,New,INR 975,In Stock,,,,Ulamart,simple,,IN:::0 INR
894,Karuppu Kavuni Par Boiled Rice (Black Rice Par Boiled) - 100% Organic - Kg : 25 Kilogram,"Karuppu Kavuni Rice (Par Boiled)
Commonly called by the name Emperor’s rice, black rice was believed to be consumed by ancient Chinese. This forbidden rice contains more phytonutrients in it.

It is highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer

Many recipes are made using Black rice. Most popular among them is Dosa, puttu, Pudding with Coconut & Mango, Risotto, plain rice with various curries and others.",https://www.ulamart.com/karuppu-kavuni-par-boiled-rice-black-rice-par-boiled-100-organic-kg-25-kilogram,New,INR 4800,In Stock,,,,Ulamart,simple,,IN:::0 INR
895,Karuppu Kavuni Par Boiled Rice (Black Rice Par Boiled) - 100% Organic - Kg : 2 Kilogram,"Karuppu Kavuni Rice (Par Boiled)
Commonly called by the name Emperor’s rice, black rice was believed to be consumed by ancient Chinese. This forbidden rice contains more phytonutrients in it.

It is highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer

Many recipes are made using Black rice. Most popular among them is Dosa, puttu, Pudding with Coconut & Mango, Risotto, plain rice with various curries and others.",https://www.ulamart.com/karuppu-kavuni-par-boiled-rice-black-rice-par-boiled-100-organic-kg-2-kilogram,New,INR 394,In Stock,,,,Ulamart,simple,,IN:::0 INR
896,Karuppu Kavuni Par Boiled Rice (Black Rice Par Boiled) - 100% Organic,"<p><strong>Karuppu Kavuni Rice (Par Boiled)</strong></p>
<p>Commonly called by the name Emperor’s rice, black rice was believed to be consumed by ancient Chinese. This forbidden rice contains more phytonutrients in it.</p>
<p>It is highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer</p>
<p>Many recipes are made using Black rice. Most popular among them is Dosa, puttu, Pudding with Coconut & Mango, Risotto, plain rice with various curries and others.</p>",https://www.ulamart.com/black-rice-par-boiled,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_2_3_1_.png,,,Ulamart,configurable,,IN:::0 INR
897,Whole Wheat flour | Organic | Unbleached | Unrefined - Kg : 0.5 Kilogram,,https://www.ulamart.com/whole-wheat-flour-organic-unbleached-unrefined-kg-0-5-kilogram,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
898,Whole Wheat flour | Organic | Unbleached | Unrefined - Kg : 1 Kilogram,,https://www.ulamart.com/whole-wheat-flour-organic-unbleached-unrefined-kg-1-kilogram,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
899,Whole Wheat flour | Organic | Unbleached | Unrefined - Kg : 2 Kilogram,,https://www.ulamart.com/whole-wheat-flour-organic-unbleached-unrefined-kg-2-kilogram,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
900,Whole Wheat flour | Organic | Unbleached | Unrefined - Kg : 5 Kilogram,,https://www.ulamart.com/whole-wheat-flour-organic-unbleached-unrefined-kg-5-kilogram,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
901,Whole Wheat flour | Organic | Unbleached | Unrefined - Kg : 25 Kilogram,,https://www.ulamart.com/whole-wheat-flour-organic-unbleached-unrefined-kg-25-kilogram,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
902,Kalanamak Rice - ParBoiled - Organic Rice,,https://www.ulamart.com/kalanamak-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/a/kalanamak.jpg,,,Ulamart,configurable,,IN:::0 INR
903,Matta Rice - ParBoiled - Hand Pounded -Organic Rice - Kg : 0.5,,https://www.ulamart.com/matta-rice-kg-point-5,New,INR 78,In Stock,,,,Ulamart,simple,,IN:::0 INR
904,Matta Rice - ParBoiled - Hand Pounded -Organic Rice - Kg : 1,,https://www.ulamart.com/matta-rice-kg-1,New,INR 125,In Stock,,,,Ulamart,simple,,IN:::0 INR
905,Matta Rice - ParBoiled - Hand Pounded -Organic Rice - Kg : 5,,https://www.ulamart.com/matta-rice-kg-5,New,INR 615,In Stock,,,,Ulamart,simple,,IN:::0 INR
906,Matta Rice - ParBoiled - Hand Pounded -Organic Rice - Kg : 2,,https://www.ulamart.com/matta-rice-kg-2,New,INR 248,In Stock,,,,Ulamart,simple,,IN:::0 INR
907,Matta Rice - ParBoiled - Hand Pounded -Organic Rice - Kg : 25,,https://www.ulamart.com/matta-rice-kg-25,New,INR 3025,In Stock,,,,Ulamart,simple,,IN:::0 INR
909,Matta Rice - ParBoiled - Hand Pounded -Organic Rice ,Matta rice,https://www.ulamart.com/matta-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_1_1_.png,,,Ulamart,configurable,,IN:::0 INR
911,"Serving Bowl | Earthenware Bowl, Soup Bowl | Clay Bowl - pack of 2","
Large Bowl:- Capacity - 600 ml

Small Bowl:- Capacity - 350 ml",https://www.ulamart.com/clay-serving-pot,New,INR 420,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_39_1_.png,,,Ulamart,simple,,IN:::0 INR
912,Ragi Millet Flakes - Kg - 0.5,,https://www.ulamart.com/ragi-millet-flakes-point-5,New,INR 105,In Stock,,,,Ulamart,simple,,IN:::0 INR
913,Ragi Millet Flakes - 1 Kg,,https://www.ulamart.com/ragi-millet-flakes-1,New,INR 190,In Stock,,,,Ulamart,simple,,IN:::0 INR
914,Ragi Millet Flakes - 2 Kg,,https://www.ulamart.com/ragi-millet-flakes-2,New,INR 378,In Stock,,,,Ulamart,simple,,IN:::0 INR
915,Ragi Millet Flakes | Ragi aval| Finger millet Flakes | Poha,கேழ்வரகு அவுல்,https://www.ulamart.com/finger-millet-flakes,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_43_1_.png,,,Ulamart,configurable,,IN:::0 INR
916,Traditional Rice - Kuzhiyadichan / Kuliadichan Red Boiled Rice -0.5 Kg,,https://www.ulamart.com/kuliadichan-point-5,New,INR 75,In Stock,,,,Ulamart,simple,,IN:::0 INR
917,Traditional Rice - Kuzhiyadichan / Kuliadichan Red Boiled Rice -1 Kg,,https://www.ulamart.com/kuliadichan-1,New,INR 115,In Stock,,,,Ulamart,simple,,IN:::0 INR
918,Traditional Rice - Kuzhiyadichan / Kuliadichan Red Boiled Rice - 2 Kg,தமிழ்நாடு பாரம்பரிய குழியடிச்சான் அரிசி ,https://www.ulamart.com/kuliadichan-2,New,INR 228,In Stock,,,,Ulamart,simple,,IN:::0 INR
919,Traditional Rice - Kuzhiyadichan / Kuliadichan Red Boiled Rice -5 Kg ,,https://www.ulamart.com/kuliadichan-5,New,INR 565,In Stock,,,,Ulamart,simple,,IN:::0 INR
920,Traditional Rice - Kuzhiyadichan / Kuliadichan Red Boiled Rice -25 Kg,தமிழ்நாடு பாரம்பரிய குழியடிச்சான் அரிசி ,https://www.ulamart.com/kuliadichan-25,New,INR 2735,In Stock,,,,Ulamart,simple,,IN:::0 INR
921,Kuzhiyadichan | Traditional Rice - Kuliadichan Red Boiled Rice,Traditional Rice - Kuzhiyadichan / Kuliadichan Red Boiled Rice,https://www.ulamart.com/kuliadichan-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_45_2_1_.png,,,Ulamart,configurable,,IN:::0 INR
922,Soorakuruvai - Kg 0.5,,https://www.ulamart.com/soorakuruvai-point-5,New,INR 65,In Stock,,,,Ulamart,simple,,IN:::0 INR
923,Soorakuruvai - Kg 1,,https://www.ulamart.com/soorakuruvai-kg-1,New,INR 125,In Stock,,,,Ulamart,simple,,IN:::0 INR
924,Soorakuruvai - Kg 2,,https://www.ulamart.com/soorakuruvai-kg-2,New,INR 248,In Stock,,,,Ulamart,simple,,IN:::0 INR
925,Soorakuruvai - Kg 5,,https://www.ulamart.com/soorakuruvai-kg-5,New,INR 618,In Stock,,,,Ulamart,simple,,IN:::0 INR
926,Soorakuruvai - Kg 25,,https://www.ulamart.com/soorakuruvai-kg-25,New,INR 3000,In Stock,,,,Ulamart,simple,,IN:::0 INR
928,Soorakuruvai Rice - Par Boiled Rice,"<p>நமது பாரம்பரிய அரிசியில் சூரக்குருவையும் ஒன்று, ஒரு சில விவசாயிகள் தங்களின் குடும்ப தேவைக்கும் மட்டும் பயிரிடப்பட்ட சூரக்குருவை அரிசி, மீண்டும் பல இயற்கை விவசாயிகளின் கவனம் ஈர்த்துள்ளது. சூரக்குரவை சிவப்பு அரிசி ரகம். </p>
<p><b>குறிப்பு:</b> உடல் எடை குறைத்து, உடல் உறுதி பெற உதவுகிறது. </p>
",https://www.ulamart.com/soorakuruvai-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_48_2_1_.png,,,Ulamart,configurable,,IN:::0 INR
929,Karun Kuruvai spring vathal - Karun Kuruvai muruku vathal - Grams : 100,,https://www.ulamart.com/karunkuruvai-fryums-point-1,New,INR 115,In Stock,,,,Ulamart,simple,,IN:::0 INR
930,Karun Kuruvai spring vathal - Karun Kuruvai muruku vathal - Grams : 250,,https://www.ulamart.com/karunkuruvai-fryums-point-25,New,INR 290,In Stock,,,,Ulamart,simple,,IN:::0 INR
931,Karun Kuruvai spring Fryums,கருங்குறுவை முறுக்கு வத்தல்,https://www.ulamart.com/karun-kuruvai-spring-fryums,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_5_1_.png,,,Ulamart,configurable,,IN:::0 INR
932,Vallarai-Brahmi Idly Dosai powder - Grams : 100,,https://www.ulamart.com/vallarai-keerai-100gm,New,INR 95,In Stock,,,,Ulamart,simple,,IN:::0 INR
933,Vallarai-Brahmi Idly Dosai powder - Grams : 250,,https://www.ulamart.com/vallarai-keerai-250gm,New,INR 229,In Stock,,,,Ulamart,simple,,IN:::0 INR
934,Vallarai-Brahmi Idly Dosai powder,"<p>With the goodness of Vallarai, this Idly-dosa podi is made with handpicked healthy ingredients. Vallarai is a medicinal plant with numerous health benefits. This powder is also known as Podi(in Tamil) which consists of ground dried Vallarai along with perfect blend of pulses/dal.</p>
<p>Made with pure natural ingredients it is the best daily alternative to have with your Idly-dosa.</p>
<p>This unique Idly-dosa podi is sure to treat your taste buds and health too.</p>
<p>This Brahmi powder can also be sprinkled on your subzi/ side dish to add extra taste and health to it.</p>
<p><strong>It is free from</strong></p>
<ul>
<li>Preservatives</li>
<li>Artificial ingredients</li>
<li>Chemicals</li>
<li>Flavour enhancers</li>
<li>Artificial Color</li>
</ul>",https://www.ulamart.com/vallarai-brahmi-idly-powder,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_59_1_.jpg,,,Ulamart,configurable,,IN:::0 INR
935,Clay Black Colour Coffee cups - Pack of 2 | Earthenware Coffee mug,,https://www.ulamart.com/clay-black-coffee-mug,New,INR 355,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_58_.jpg,,,Ulamart,simple,,IN:::0 INR
936,SHIKAKAI POWDER - HERBAL HAIR CARE PRODUCT-250 GRAMS,<p>Herbal hair product for healthy shining hair</p>,https://www.ulamart.com/shikakai-powder-1,New,INR 160,In Stock,https://ulamart.com/pub/media/catalog/productno_selection,,,Ulamart,simple,,IN:::0 INR
937,SHIKAKAI POWDER - HERBAL HAIR CARE PRODUCT-500 GRAMS,<p>Herbal hair product for healthy shining hair</p>,https://www.ulamart.com/shikakai-powder-2,New,INR 305,In Stock,https://ulamart.com/pub/media/catalog/productno_selection,,,Ulamart,simple,,IN:::0 INR
938,Miniature Clay Idli and Dosa Maker - Medium size,Clay Idli and Dosa Maker Medium Size,https://www.ulamart.com/clay-medium-idli-dosa-set,New,INR 450,In Stock,https://ulamart.com/pub/media/catalog/product/c/l/clay_idli_maker.jpg,,,Ulamart,simple,,IN:::0 INR
941,Karun Kuruvai Chips Fryums - Grams : 100,,https://www.ulamart.com/karunkuruvai-papad-100gm,New,INR 125,In Stock,,,,Ulamart,simple,,IN:::0 INR
942,Karun Kuruvai chips fryums - Grams : 250,,https://www.ulamart.com/karunkuruvai-papad-250gm,New,INR 308,In Stock,,,,Ulamart,simple,,IN:::0 INR
943,Karun Kuruvai Chips Fryums | Karun Kuruvai Kanchi Vathal,கருங்குறுவை கஞ்சி வத்தல்,https://www.ulamart.com/karun-kuruvai-chips-fryums,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_73_1_.jpg,,,Ulamart,configurable,,IN:::0 INR
944,Clay Pot With Lid | Curd Pot | Storage Pot- 500 ml,,https://www.ulamart.com/curd-pot-500ml,New,INR 320,In Stock,,,,Ulamart,simple,,IN:::0 INR
945,Clay Pot With Lid | Curd Pot | Storage Pot- 300 ml,,https://www.ulamart.com/curd-pot-300ml,New,INR 270,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_81_.jpg,,,Ulamart,simple,,IN:::0 INR
946,Basmati rice - 0.5 Kg,,https://www.ulamart.com/basmathi-500gm,New,INR 93,In Stock,,,,Ulamart,simple,,IN:::0 INR
947,Basmati rice - 1 Kg,,https://www.ulamart.com/basmathi-1kg,New,INR 146,In Stock,,,,Ulamart,simple,,IN:::0 INR
948,Basmati rice - 2 Kg,,https://www.ulamart.com/basmathi-2kg,New,INR 290,In Stock,,,,Ulamart,simple,,IN:::0 INR
949,Basmati rice - 5 Kg,,https://www.ulamart.com/basmathi-5kg,New,INR 720,In Stock,,,,Ulamart,simple,,IN:::0 INR
950,Basmati rice - 25 Kg,,https://www.ulamart.com/basmathi-25,New,INR 3550,In Stock,,,,Ulamart,simple,,IN:::0 INR
951,Basmati rice,,https://www.ulamart.com/basmathi,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_82_1_1_.jpg,,,Ulamart,configurable,,IN:::0 INR
954,Cinnamon - 100 Gram,இலவங்கப்பட்டை,https://www.ulamart.com/cinnamon-100-gm,New,INR 110,In Stock,https://ulamart.com/pub/media/catalog/product/c/i/cinnamon.jpg,,,Ulamart,simple,,IN:::0 INR
955,Coloured Asian Clay Kitchen set - decor item,Coloured Asian Clay Kitchen - decor item,https://www.ulamart.com/coloured-clay-kitchen-decor,New,INR 478,In Stock,https://ulamart.com/pub/media/catalog/product/c/o/coloured-clay-kitchen-decor1.jpg,,,Ulamart,simple,,IN:::0 INR
956,Thanjavur Thalaiyatti Bommai | Kolu Bommai - Decor,thanjavur thalaiyatti bommai,https://www.ulamart.com/thanjavur-thalaiyatti-bommai,New,INR 849,In Stock,https://ulamart.com/pub/media/catalog/product/t/h/thanjavur-thalaiyati-pommai.jpg,,,Ulamart,simple,,IN:::0 INR
957,Thanjavur Bommai - Kolu bommai,Get Beautiful Thanjavur Bommai from Ulamart.com,https://www.ulamart.com/thanjavur-bommai-decor,New,INR 610,In Stock,https://ulamart.com/pub/media/catalog/product/t/h/thanjavurbommai.jpg,,,Ulamart,simple,,IN:::0 INR
958,Original Kasturi Manjal Powder | Kasturi Turmeric Powder | Natural Face Pack - 100 Gram,"No artificial flavours or colours.

No MSG.

No preservatives.

Storage: Store it in an airtight container in a cool and dry place.",https://www.ulamart.com/kasturi-manjal-powder,New,INR 250,In Stock,https://ulamart.com/pub/media/catalog/product/k/a/kasturi-manjal.jpg,,,Ulamart,simple,,IN:::0 INR
959,Vasambu - Calamus Root - Sweet flag - 100 gram,நரம்புகளை பலப்படுத்தும் வசம்பு,https://www.ulamart.com/vasambu-calamus-root,New,INR 70,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_92_.jpg,,,Ulamart,simple,,IN:::0 INR
960,Stone Miniature kids kitchen set - Miniature - 10 pcs,"<p>Stone miniature kitchen set for kids</p>
<p>Use Offer Code: STONEMINI , Get 222 Rs off.</p>",https://www.ulamart.com/stone-minature-kids-kitchen-set,New,INR 1200,In Stock,https://ulamart.com/pub/media/catalog/product/s/t/stone-kids-kitchen-set.jpg,,,Ulamart,simple,,IN:::0 INR
961,Stone Mortar and Pestle Stone/Grinding Masher - 4 inches,"<ul>
<li><span class=""a-list-item"">பாரம்பரிய மசாலா அரைத்தல்</span></li>
<li>கைக்கு அடக்கமானது மற்றும் பயன்படுத்த வசதியானது</li>
<li><span class=""a-list-item"">திடமான, அடர்த்தியான, நல்ல தரமான கல்லால் ஆனது</span></li>
<li><span class=""a-list-item"">வாடிக்கையாளருக்கான பிரீமியம் தரமான தயாரிப்பு</span></li>
</ul>",https://www.ulamart.com/stone-mortar-pestle-4-inches,New,INR 498,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_94_.jpg,,,Ulamart,simple,,IN:::0 INR
962,Handmade Stone Mortar and Pestle / Grinding Masher - 5 inches,"<ul>
<li>Traditional Spice Grinding stone</li>
<li>User Friendly</li>
<li>Handy And Convenient To Use</li>
<li>Made Of Good Quality Stone</li>
</ul>",https://www.ulamart.com/stone-mortar-pestle-5-inches,New,INR 520,In Stock,https://ulamart.com/pub/media/catalog/product/5/i/5inch-stone-mortar-pestle.jpg,,,Ulamart,simple,,IN:::0 INR
963,Stone Miniature Ammikal for kids- 3 inches,"Ammikal is a south-Indian kitchen essential that is used for grinding chutney for idli & dosa, masalas items for a curry. Why should not you introduce this miniature ammikal for your kids to show how we made dishes in the traditional method.",https://www.ulamart.com/stone-minature-ammikal-3inches,New,INR 250,In Stock,https://ulamart.com/pub/media/catalog/product/m/i/mini-ammikal.jpg,,,Ulamart,simple,,IN:::0 INR
965,VETTI VERU HERBS | KHAS KHAS ROOT - 100 Gram,"<p class=""MsoNormal""><span lang=""en-in"" xml:lang=""en-in"">Vetti veru also known as Khas Khas grass or Khus is a special herb with unique earthy frangrance. Vetti veru is nature’s tonic to rejuvenate mind and body. Vetti veru herb syrup is well known to reduce body heat. This unique root is used to reduce impurities in water; cures stomach related issues and cold symptoms. Adding it to drinking water is the easiest way to boost our immune system.</span></p>
<p class=""MsoNormal""><span lang=""en-in"" xml:lang=""en-in""></span></p>
<p class=""MsoNormal""><span lang=""en-in"" xml:lang=""en-in""><strong>Weight</strong> : 100 gram</span></p>",https://www.ulamart.com/vetti-veru-root-100-gm,New,INR 269,In Stock,https://ulamart.com/pub/media/catalog/productno_selection,,,Ulamart,simple,,IN:::0 INR
